0,177670,0.034849
10,230628,0.080085
20,109971,0.101655
30,68155,0.115023
40,46350,0.124114
50,28512,0.129707
60,17353,0.133110
70,12015,0.135467
80,9069,0.137246
90,6739,0.138568
100,4587,0.139467
110,2994,0.140055
120,2678,0.140580
130,45489,0.149502
140,244909,0.197539
150,281328,0.252720
160,196876,0.291336
170,187110,0.328036
180,168961,0.361176
190,126856,0.386058
200,94352,0.404565
210,79421,0.420143
220,68311,0.433541
230,51223,0.443588
240,37576,0.450959
250,30776,0.456995
260,25731,0.462042
270,39135,0.469718
280,119139,0.493087
290,217272,0.535703
300,238146,0.582414
310,241196,0.629722
320,243784,0.677539
330,233166,0.723273
340,209302,0.764326
350,187211,0.801046
360,163230,0.833063
370,141234,0.860765
380,123100,0.884910
390,107540,0.906003
400,89541,0.923566
410,72095,0.937707
420,58484,0.949178
430,47563,0.958507
440,38613,0.966081
450,31202,0.972201
460,25050,0.977114
470,20380,0.981112
480,16034,0.984257
490,13008,0.986808
500,10555,0.988878
510,8460,0.990538
520,7006,0.991912
530,5696,0.993029
540,4645,0.993940
550,3812,0.994688
560,3136,0.995303
570,2669,0.995826
580,2246,0.996267
590,1887,0.996637
600,1600,0.996951
610,1447,0.997235
620,1188,0.997468
630,1088,0.997681
640,1036,0.997884
650,886,0.998058
660,719,0.998199
670,732,0.998343
680,620,0.998464
690,567,0.998576
700,477,0.998669
710,464,0.998760
720,417,0.998842
730,355,0.998912
740,332,0.998977
750,270,0.999030
760,254,0.999080
770,280,0.999134
780,222,0.999178
790,218,0.999221
800,186,0.999257
810,178,0.999292
820,169,0.999325
830,121,0.999349
840,117,0.999372
850,124,0.999396
860,99,0.999416
870,117,0.999439
880,94,0.999457
890,81,0.999473
900,68,0.999486
910,81,0.999502
920,71,0.999516
930,69,0.999530
940,56,0.999541
950,75,0.999555
960,59,0.999567
970,54,0.999578
980,64,0.999590
990,55,0.999601
1000,46,0.999610
1010,52,0.999620
1020,46,0.999629
1030,45,0.999638
1040,37,0.999645
1050,46,0.999654
1060,42,0.999662
1070,22,0.999667
1080,37,0.999674
1090,34,0.999681
1100,35,0.999688
1110,39,0.999695
1120,29,0.999701
1130,36,0.999708
1140,40,0.999716
1150,25,0.999721
1160,23,0.999725
1170,25,0.999730
1180,38,0.999738
1190,26,0.999743
1200,16,0.999746
1210,24,0.999750
1220,43,0.999759
1230,34,0.999766
1240,20,0.999770
1250,38,0.999777
1260,27,0.999782
1270,29,0.999788
1280,24,0.999793
1290,30,0.999799
1300,27,0.999804
1310,24,0.999809
1320,18,0.999812
1330,33,0.999819
1340,12,0.999821
1350,29,0.999827
1360,19,0.999830
1370,16,0.999833
1380,19,0.999837
1390,16,0.999840
1400,16,0.999843
1410,19,0.999847
1420,6,0.999848
1430,23,0.999853
1440,15,0.999856
1450,13,0.999858
1460,13,0.999861
1470,13,0.999864
1480,14,0.999866
1490,15,0.999869
1500,9,0.999871
1510,12,0.999873
1520,16,0.999876
1530,15,0.999879
1540,7,0.999881
1550,8,0.999882
1560,8,0.999884
1570,6,0.999885
1580,3,0.999886
1590,8,0.999887
1600,11,0.999889
1610,6,0.999891
1620,12,0.999893
1630,7,0.999894
1640,5,0.999895
1650,8,0.999897
1660,13,0.999899
1670,4,0.999900
1680,5,0.999901
1690,8,0.999903
1700,6,0.999904
1710,7,0.999905
