0,42698,0.081833
10,31554,0.142307
20,2647,0.147380
30,3780,0.154625
40,1799,0.158073
50,981,0.159953
60,160,0.160259
70,21,0.160300
80,2,0.160303
90,10,0.160323
100,4,0.160330
110,1,0.160332
130,1,0.160334
140,13,0.160359
150,18,0.160394
160,19,0.160430
170,10,0.160449
180,3,0.160455
190,2,0.160459
200,1,0.160461
220,1,0.160462
250,2,0.160466
260,170,0.160792
270,5630,0.171582
280,45177,0.258166
290,115190,0.478932
300,103508,0.677310
310,51101,0.775247
320,29345,0.831488
330,18210,0.866388
340,11621,0.888660
350,6877,0.901840
360,3693,0.908918
370,1960,0.912675
380,1246,0.915063
390,957,0.916897
400,760,0.918353
410,690,0.919676
420,1599,0.922740
430,4111,0.930619
440,7075,0.944179
450,6742,0.957100
460,4582,0.965882
470,3414,0.972425
480,2386,0.976998
490,1419,0.979717
500,750,0.981155
510,503,0.982119
520,370,0.982828
530,226,0.983261
540,157,0.983562
550,139,0.983828
560,228,0.984265
570,348,0.984932
580,708,0.986289
590,1085,0.988369
600,1082,0.990442
610,796,0.991968
620,656,0.993225
630,511,0.994204
640,372,0.994917
650,269,0.995433
660,170,0.995759
670,119,0.995987
680,94,0.996167
690,84,0.996328
700,70,0.996462
710,75,0.996606
720,85,0.996769
730,125,0.997008
740,179,0.997351
750,199,0.997733
760,153,0.998026
770,132,0.998279
780,103,0.998476
790,85,0.998639
800,77,0.998787
810,45,0.998873
820,48,0.998965
830,35,0.999032
840,39,0.999107
850,25,0.999155
860,26,0.999205
870,28,0.999258
880,23,0.999302
890,30,0.999360
900,26,0.999410
910,31,0.999469
920,22,0.999511
930,15,0.999540
940,20,0.999578
950,15,0.999607
960,14,0.999634
970,13,0.999659
980,11,0.999680
990,10,0.999699
1000,7,0.999713
1010,2,0.999716
1020,3,0.999722
1030,4,0.999730
1040,10,0.999749
1050,3,0.999755
1060,4,0.999762
1070,4,0.999770
1080,5,0.999780
1090,6,0.999791
1100,3,0.999797
1110,1,0.999799
1120,2,0.999803
1130,2,0.999806
1140,1,0.999808
1150,2,0.999812
1160,2,0.999816
1170,3,0.999822
1180,1,0.999824
1190,2,0.999828
1200,1,0.999829
1250,3,0.999835
1260,3,0.999841
1270,2,0.999845
1320,2,0.999849
1400,1,0.999851
1410,1,0.999852
1530,2,0.999856
1540,1,0.999858
1570,1,0.999860
1630,1,0.999862
1650,2,0.999866
1670,1,0.999868
1690,1,0.999870
1700,1,0.999872
1730,1,0.999874
1760,2,0.999877
1780,1,0.999879
1870,1,0.999881
1880,1,0.999883
1900,1,0.999885
1930,1,0.999887
2060,1,0.999889
2190,1,0.999891
2210,1,0.999893
2300,1,0.999895
2460,1,0.999897
2540,1,0.999898
2610,1,0.999900
2640,1,0.999902
2700,1,0.999904
2710,1,0.999906
2810,1,0.999908
2840,1,0.999910
2900,2,0.999914
2950,1,0.999916
3030,1,0.999918
3050,1,0.999920
3080,1,0.999921
3110,1,0.999923
3120,2,0.999927
3150,1,0.999929
3300,1,0.999931
3320,1,0.999933
3360,1,0.999935
3410,1,0.999937
3420,1,0.999939
3480,1,0.999941
3510,1,0.999942
3530,1,0.999944
3540,1,0.999946
3850,1,0.999948
3980,1,0.999950
4030,1,0.999952
4130,1,0.999954
4440,1,0.999956
4490,1,0.999958
4870,1,0.999960
7240,1,0.999962
7250,1,0.999964
7270,1,0.999965
7760,1,0.999967
8020,1,0.999969
8420,1,0.999971
8750,1,0.999973
8830,1,0.999975
8930,1,0.999977
9020,1,0.999979
9040,1,0.999981
9180,1,0.999983
9260,1,0.999985
9300,1,0.999987
9470,1,0.999988
9630,1,0.999990
9660,1,0.999992
9820,1,0.999994
9840,1,0.999996
10130,1,0.999998
10870,1,1.000000

