0,82838,0.008507
10,195123,0.028544
20,155375,0.044500
30,122672,0.057097
40,86258,0.065955
50,61654,0.072286
60,49470,0.077366
70,41125,0.081589
80,36909,0.085380
90,34607,0.088933
100,31081,0.092125
110,28005,0.095001
120,25787,0.097649
130,24692,0.100185
140,24017,0.102651
150,23326,0.105046
160,21776,0.107283
170,20030,0.109340
180,19067,0.111298
190,18287,0.113175
200,17853,0.115009
210,17381,0.116794
220,16910,0.118530
230,15931,0.120166
240,15389,0.121746
250,15206,0.123308
260,16998,0.125053
270,38506,0.129008
280,82674,0.137498
290,115450,0.149353
300,141342,0.163868
310,168925,0.181215
320,200528,0.201807
330,220761,0.224477
340,219661,0.247034
350,211596,0.268763
360,212026,0.290537
370,219866,0.313115
380,225991,0.336322
390,227206,0.359654
400,224793,0.382738
410,217944,0.405119
420,211451,0.426833
430,207040,0.448094
440,205204,0.469167
450,200095,0.489715
460,194896,0.509729
470,186720,0.528903
480,177734,0.547155
490,171410,0.564757
500,167164,0.581923
510,160858,0.598442
520,154449,0.614302
530,146821,0.629379
540,141270,0.643887
550,134387,0.657687
560,130068,0.671044
570,125007,0.683881
580,121655,0.696374
590,117544,0.708444
600,113388,0.720088
610,108826,0.731264
620,105093,0.742056
630,102368,0.752568
640,100294,0.762867
650,97514,0.772881
660,94808,0.782617
670,91946,0.792059
680,89656,0.801266
690,87335,0.810234
700,85280,0.818992
710,82815,0.827496
720,81096,0.835824
730,78236,0.843858
740,75742,0.851636
750,72861,0.859118
760,70873,0.866396
770,68472,0.873428
780,66312,0.880237
790,63411,0.886749
800,61018,0.893015
810,58225,0.898994
820,55753,0.904719
830,53154,0.910178
840,50834,0.915398
850,48399,0.920368
860,46066,0.925099
870,43701,0.929586
880,41110,0.933808
890,38706,0.937783
900,36828,0.941565
910,34901,0.945149
920,32649,0.948501
930,30756,0.951660
940,29072,0.954645
950,26989,0.957417
960,25607,0.960046
970,23899,0.962501
980,22630,0.964824
990,21238,0.967005
1000,20018,0.969061
1010,18370,0.970948
1020,16964,0.972690
1030,15976,0.974330
1040,15569,0.975929
1050,14427,0.977410
1060,13480,0.978795
1070,12585,0.980087
1080,11677,0.981286
1090,11192,0.982436
1100,10366,0.983500
1110,9571,0.984483
1120,9081,0.985415
1130,8376,0.986276
1140,8078,0.987105
1150,7328,0.987858
1160,6963,0.988573
1170,6569,0.989247
1180,6102,0.989874
1190,5743,0.990464
1200,5360,0.991014
1210,5176,0.991546
1220,4857,0.992044
1230,4478,0.992504
1240,4135,0.992929
1250,3868,0.993326
1260,3685,0.993704
1270,3478,0.994062
1280,3346,0.994405
1290,3123,0.994726
1300,2854,0.995019
1310,2640,0.995290
1320,2499,0.995547
1330,2401,0.995793
1340,2216,0.996021
1350,2120,0.996239
1360,2023,0.996446
1370,1830,0.996634
1380,1755,0.996814
1390,1661,0.996985
1400,1554,0.997145
1410,1460,0.997294
1420,1359,0.997434
1430,1226,0.997560
1440,1180,0.997681
1450,1121,0.997796
1460,1060,0.997905
1470,1019,0.998010
1480,909,0.998103
1490,922,0.998198
1500,846,0.998285
1510,771,0.998364
1520,749,0.998441
1530,698,0.998512
1540,685,0.998583
1550,640,0.998648
1560,607,0.998711
1570,583,0.998771
1580,516,0.998824
1590,560,0.998881
1600,462,0.998929
1610,473,0.998977
1620,411,0.999019
1630,395,0.999060
1640,374,0.999098
1650,371,0.999136
1660,331,0.999170
1670,358,0.999207
1680,314,0.999239
1690,297,0.999270
1700,315,0.999302
1710,291,0.999332
1720,270,0.999360
1730,227,0.999383
1740,246,0.999408
1750,217,0.999431
1760,207,0.999452
1770,190,0.999472
1780,187,0.999491
1790,174,0.999509
1800,158,0.999525
1810,202,0.999546
1820,162,0.999562
1830,145,0.999577
1840,161,0.999594
1850,146,0.999609
1860,134,0.999622
1870,135,0.999636
1880,128,0.999649
1890,132,0.999663
1900,135,0.999677
1910,120,0.999689
1920,111,0.999701
1930,91,0.999710
1940,97,0.999720
1950,89,0.999729
1960,84,0.999738
1970,68,0.999745
1980,77,0.999753
1990,71,0.999760
2000,78,0.999768
2010,80,0.999776
2020,67,0.999783
2030,56,0.999789
2040,77,0.999797
2050,67,0.999803
2060,56,0.999809
2070,70,0.999816
2080,54,0.999822
2090,51,0.999827
2100,61,0.999833
2110,59,0.999839
2120,55,0.999845
2130,43,0.999850
2140,46,0.999854
2150,43,0.999859
2160,36,0.999862
2170,54,0.999868
2180,52,0.999873
2190,32,0.999877
2200,25,0.999879
2210,45,0.999884
2220,38,0.999888
2230,38,0.999892
2240,34,0.999895
2250,24,0.999898
2260,28,0.999900
2270,23,0.999903
2280,27,0.999906
2290,19,0.999907
2300,12,0.999909
2310,20,0.999911
2320,23,0.999913
2330,15,0.999915
2340,16,0.999916
2350,19,0.999918
2360,15,0.999920
2370,16,0.999921
2380,22,0.999924
2390,17,0.999925
2400,15,0.999927
2410,15,0.999929
2420,11,0.999930
2430,9,0.999931
2440,13,0.999932
2450,21,0.999934
2460,14,0.999936
2470,16,0.999937
2480,15,0.999939
2490,8,0.999940
2500,15,0.999941
2510,9,0.999942
2520,11,0.999943
2530,8,0.999944
2540,12,0.999945
2550,15,0.999947
2560,12,0.999948
2570,15,0.999949
2580,13,0.999951
2590,10,0.999952
2600,7,0.999953
2610,9,0.999954
2620,10,0.999955
2630,8,0.999955
2640,5,0.999956
2650,12,0.999957
2660,14,0.999959
2670,7,0.999959
2680,13,0.999961
2690,10,0.999962
2700,5,0.999962
2710,7,0.999963
2720,7,0.999964
2730,6,0.999964
2740,12,0.999965
2750,9,0.999966
2760,14,0.999968
2770,11,0.999969
2780,9,0.999970
2790,10,0.999971
2800,7,0.999972
2810,10,0.999973
2820,7,0.999973
2830,10,0.999974
2840,6,0.999975
2850,8,0.999976
2860,5,0.999976
2870,5,0.999977
2880,8,0.999978
2890,1,0.999978
2900,7,0.999978
2910,3,0.999979
2920,1,0.999979
2930,11,0.999980
2940,2,0.999980
2950,5,0.999981
2960,4,0.999981
2970,6,0.999982
2980,7,0.999982
2990,3,0.999983
3000,2,0.999983
3010,1,0.999983
3020,5,0.999984
3030,5,0.999984
3040,5,0.999985
3050,3,0.999985
3060,1,0.999985
3070,5,0.999986
3080,4,0.999986
3090,1,0.999986
3100,4,0.999986
3110,3,0.999987
3130,1,0.999987
3150,2,0.999987
3160,2,0.999987
3170,3,0.999988
3180,2,0.999988
3200,2,0.999988
