1GB,127.97376953125,112.505419921875
4GB,136.5084765625,111.787265625
16GB,140.00873046875,109.322900390625
64GB,128.732783203125,103.8369921875
256GB,97.50806640625,91.064208984375
1TB,60.187509765625,70.63650390625
2TB,48.361396484375,66.147666015625
